Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Month,Day,Weekday,Quarter,Year,Is_Weekend,Season,Total Amount_Daily,Rolling_7D,Lag_1,Lag_7,Purchase_Frequency,Average_Spend,Category_Popularity
900,2023-02-21,CUST900,Male,21,Clothing,2,30,60,2,21,Tuesday,1,2023,False,Winter,385,1675.7142857142858,1130.0,3600.0,1,30.0,344
901,2023-04-10,CUST901,Male,31,Electronics,1,30,30,4,10,Monday,2,2023,False,Spring,60,1752.142857142857,2235.0,4400.0,1,30.0,337
902,2023-06-01,CUST902,Female,54,Beauty,1,50,50,6,1,Thursday,2,2023,False,Summer,160,1156.4285714285713,2300.0,2600.0,1,50.0,301
903,2023-04-27,CUST903,Female,51,Beauty,4,50,200,4,27,Thursday,2,2023,False,Spring,1430,761.4285714285714,270.0,3375.0,1,50.0,301
904,2023-07-04,CUST904,Male,28,Clothing,1,500,500,7,4,Tuesday,3,2023,False,Summer,500,980.0,230.0,2130.0,1,500.0,344
905,2023-04-02,CUST905,Male,58,Beauty,1,300,300,4,2,Sunday,2,2023,True,Spring,2600,1370.0,4400.0,1420.0,1,300.0,301
906,2023-06-04,CUST906,Female,20,Clothing,1,50,50,6,4,Sunday,2,2023,True,Summer,1030,857.8571428571429,1025.0,75.0,1,50.0,344
907,2023-01-08,CUST907,Female,45,Electronics,1,25,25,1,8,Sunday,1,2023,True,Winter,625,871.4285714285714,150.0,3600.0,1,25.0,337
908,2023-12-29,CUST908,Male,46,Beauty,4,300,1200,12,29,Friday,4,2023,False,Winter,3400,1615.0,2075.0,1000.0,1,300.0,301
909,2023-10-01,CUST909,Male,26,Electronics,1,300,300,10,1,Sunday,4,2023,True,Autumn,2800,1465.0,2900.0,100.0,1,300.0,337
910,2023-03-06,CUST910,Female,20,Beauty,3,50,150,3,6,Monday,1,2023,False,Spring,625,850.7142857142857,420.0,1825.0,1,50.0,301
911,2023-05-21,CUST911,Male,42,Electronics,3,300,900,5,21,Sunday,2,2023,True,Spring,2900,2502.1428571428573,725.0,1060.0,1,300.0,337
912,2023-01-24,CUST912,Male,51,Beauty,3,50,150,1,24,Tuesday,1,2023,False,Winter,2250,1369.2857142857142,3120.0,4000.0,1,50.0,301
913,2023-01-28,CUST913,Male,29,Electronics,3,30,90,1,28,Saturday,1,2023,True,Winter,1020,1367.142857142857,235.0,2090.0,1,30.0,337
914,2023-10-11,CUST914,Female,59,Electronics,1,500,500,10,11,Wednesday,4,2023,False,Autumn,2250,1588.5714285714287,2120.0,3010.0,1,500.0,337
915,2023-05-30,CUST915,Female,26,Beauty,3,30,90,5,30,Tuesday,2,2023,False,Spring,140,1183.5714285714287,1200.0,8455.0,1,30.0,301
916,2023-12-24,CUST916,Female,32,Electronics,1,50,50,12,24,Sunday,4,2023,True,Winter,200,1105.7142857142858,1850.0,1500.0,1,50.0,337
917,2023-03-06,CUST917,Female,57,Electronics,4,50,200,3,6,Monday,1,2023,False,Spring,625,850.7142857142857,420.0,1825.0,1,50.0,337
918,2023-11-23,CUST918,Female,42,Electronics,3,30,90,11,23,Thursday,4,2023,False,Autumn,1590,1277.142857142857,2200.0,1500.0,1,30.0,337
919,2023-09-09,CUST919,Female,22,Beauty,2,25,50,9,9,Saturday,3,2023,True,Autumn,200,762.8571428571429,1125.0,1370.0,1,25.0,301
920,2023-02-22,CUST920,Female,28,Beauty,3,25,75,2,22,Wednesday,1,2023,False,Winter,300,1661.4285714285713,385.0,400.0,1,25.0,301
922,2023-10-21,CUST922,Male,41,Electronics,1,50,50,10,21,Saturday,4,2023,True,Autumn,50,1217.142857142857,50.0,110.0,1,50.0,337
923,2023-05-26,CUST923,Male,32,Beauty,3,300,900,5,26,Friday,2,2023,False,Spring,2020,2651.4285714285716,2600.0,1350.0,1,300.0,301
924,2023-08-29,CUST924,Male,55,Beauty,2,50,100,8,29,Tuesday,3,2023,False,Summer,2630,1298.5714285714287,350.0,1275.0,1,50.0,301
925,2023-09-03,CUST925,Male,25,Electronics,1,300,300,9,3,Sunday,3,2023,True,Autumn,300,1444.2857142857142,1370.0,955.0,1,300.0,337
926,2023-08-14,CUST926,Male,22,Electronics,1,30,30,8,14,Monday,3,2023,False,Summer,1230,970.7142857142857,700.0,1020.0,1,30.0,337
927,2023-06-24,CUST927,Male,43,Electronics,4,500,2000,6,24,Saturday,2,2023,True,Summer,6220,1688.5714285714287,170.0,1450.0,1,500.0,337
928,2023-04-05,CUST928,Female,35,Clothing,4,300,1200,4,5,Wednesday,2,2023,False,Spring,2100,1802.857142857143,1620.0,100.0,1,300.0,344
929,2023-01-27,CUST929,Female,23,Beauty,3,25,75,1,27,Friday,1,2023,False,Winter,235,1520.0,2570.0,125.0,1,25.0,301
930,2023-05-10,CUST930,Male,54,Clothing,4,50,200,5,10,Wednesday,2,2023,False,Spring,2200,1672.142857142857,660.0,300.0,1,50.0,344
931,2023-09-02,CUST931,Male,30,Beauty,4,30,120,9,2,Saturday,3,2023,True,Autumn,1370,1537.857142857143,1375.0,395.0,1,30.0,301
932,2023-02-28,CUST932,Female,45,Beauty,4,25,100,2,28,Tuesday,1,2023,False,Winter,2180,1447.857142857143,1825.0,385.0,1,25.0,301
933,2023-02-03,CUST933,Male,22,Beauty,1,30,30,2,3,Friday,1,2023,False,Winter,1230,1680.7142857142858,1375.0,235.0,1,30.0,301
934,2023-07-25,CUST934,Male,30,Beauty,1,500,500,7,25,Tuesday,3,2023,False,Summer,2000,1824.2857142857142,4610.0,190.0,1,500.0,301
935,2023-09-09,CUST935,Female,34,Beauty,1,50,50,9,9,Saturday,3,2023,True,Autumn,200,762.8571428571429,1125.0,1370.0,1,50.0,301
936,2023-02-07,CUST936,Male,57,Beauty,4,50,200,2,7,Tuesday,1,2023,False,Winter,2100,1850.7142857142858,625.0,2100.0,1,50.0,301
937,2023-10-23,CUST937,Female,62,Beauty,1,500,500,10,23,Monday,4,2023,False,Autumn,800,987.1428571428571,1950.0,2860.0,1,500.0,301
938,2023-11-19,CUST938,Male,49,Clothing,4,50,200,11,19,Sunday,4,2023,True,Autumn,300,1353.5714285714287,1130.0,225.0,1,50.0,344
939,2023-12-18,CUST939,Female,46,Electronics,1,300,300,12,18,Monday,4,2023,False,Winter,2250,1216.4285714285713,1500.0,950.0,1,300.0,337
940,2023-01-28,CUST940,Female,20,Electronics,1,30,30,1,28,Saturday,1,2023,True,Winter,1020,1367.142857142857,235.0,2090.0,1,30.0,337
941,2023-03-19,CUST941,Female,57,Clothing,2,25,50,3,19,Sunday,1,2023,True,Spring,80,728.5714285714286,1620.0,175.0,1,25.0,344
942,2023-03-18,CUST942,Male,51,Clothing,3,500,1500,3,18,Saturday,1,2023,True,Spring,1620,742.1428571428571,1075.0,1200.0,1,500.0,344
943,2023-10-16,CUST943,Female,57,Clothing,4,300,1200,10,16,Monday,4,2023,False,Autumn,2860,1498.5714285714287,1500.0,195.0,1,300.0,344
944,2023-06-05,CUST944,Male,44,Clothing,2,25,50,6,5,Monday,2,2023,False,Summer,100,700.7142857142857,1030.0,1200.0,1,25.0,344
945,2023-02-13,CUST945,Male,30,Beauty,1,25,25,2,13,Monday,1,2023,False,Winter,3600,1620.0,500.0,625.0,1,25.0,301
946,2023-05-08,CUST946,Male,62,Electronics,4,500,2000,5,8,Monday,2,2023,False,Spring,4200,1330.0,995.0,625.0,1,500.0,337
947,2023-03-02,CUST947,Male,50,Beauty,1,300,300,3,2,Thursday,1,2023,False,Spring,300,1509.2857142857142,460.0,30.0,1,300.0,301
948,2023-10-13,CUST948,Female,23,Electronics,3,25,75,10,13,Friday,4,2023,False,Autumn,1175,1534.2857142857142,475.0,1500.0,1,25.0,337
949,2023-08-02,CUST949,Female,41,Electronics,2,25,50,8,2,Wednesday,3,2023,False,Summer,50,1107.857142857143,720.0,1000.0,1,25.0,337
950,2023-11-07,CUST950,Male,36,Clothing,3,300,900,11,7,Tuesday,4,2023,False,Autumn,1560,1589.2857142857142,2700.0,1790.0,1,300.0,344
951,2023-11-02,CUST951,Male,33,Beauty,2,50,100,11,2,Thursday,4,2023,False,Autumn,1915,1552.857142857143,1450.0,3500.0,1,50.0,301
952,2023-11-13,CUST952,Female,57,Clothing,1,25,25,11,13,Monday,4,2023,False,Autumn,1225,1305.0,225.0,1800.0,1,25.0,344
953,2023-04-26,CUST953,Male,45,Beauty,3,30,90,4,26,Wednesday,2,2023,False,Spring,270,1039.2857142857142,160.0,2725.0,1,30.0,301
954,2023-09-25,CUST954,Female,50,Electronics,3,300,900,9,25,Monday,3,2023,False,Autumn,1090,426.42857142857144,390.0,700.0,1,300.0,337
955,2023-07-14,CUST955,Male,58,Clothing,1,25,25,7,14,Friday,3,2023,False,Summer,5125,1180.0,100.0,780.0,1,25.0,344
956,2023-08-19,CUST956,Male,30,Clothing,3,500,1500,8,19,Saturday,3,2023,True,Summer,2160,1280.0,1630.0,900.0,1,500.0,344
957,2023-08-15,CUST957,Female,60,Electronics,4,30,120,8,15,Tuesday,3,2023,False,Summer,970,911.4285714285714,1230.0,1385.0,1,30.0,337
958,2023-06-02,CUST958,Male,62,Electronics,2,25,50,6,2,Friday,2,2023,False,Summer,150,889.2857142857143,160.0,2020.0,1,25.0,337
959,2023-10-29,CUST959,Female,42,Electronics,2,30,60,10,29,Sunday,4,2023,True,Autumn,1250,2012.857142857143,3650.0,50.0,1,30.0,337
960,2023-08-08,CUST960,Male,59,Clothing,2,30,60,8,8,Tuesday,3,2023,False,Summer,1385,1542.142857142857,1020.0,720.0,1,30.0,344
961,2023-06-06,CUST961,Male,53,Beauty,4,50,200,6,6,Tuesday,2,2023,False,Summer,1950,959.2857142857143,100.0,140.0,1,50.0,301
962,2023-10-19,CUST962,Male,44,Clothing,2,30,60,10,19,Thursday,4,2023,False,Autumn,1860,1386.4285714285713,2025.0,475.0,1,30.0,344
963,2023-11-14,CUST963,Female,55,Beauty,1,50,50,11,14,Tuesday,4,2023,False,Autumn,1080,1073.5714285714287,1225.0,2700.0,1,50.0,301
964,2023-01-31,CUST964,Male,24,Clothing,3,300,900,1,31,Tuesday,1,2023,False,Winter,2100,1045.0,740.0,2250.0,1,300.0,344
965,2023-11-09,CUST965,Male,22,Clothing,4,50,200,11,9,Thursday,4,2023,False,Autumn,3100,1581.4285714285713,210.0,1915.0,1,50.0,344
966,2023-02-20,CUST966,Male,60,Electronics,2,500,1000,2,20,Monday,1,2023,False,Winter,1130,2135.0,2025.0,500.0,1,500.0,337
967,2023-04-17,CUST967,Male,62,Beauty,1,25,25,4,17,Monday,2,2023,False,Spring,25,440.7142857142857,300.0,2235.0,1,25.0,301
968,2023-11-17,CUST968,Female,48,Clothing,3,300,900,11,17,Friday,4,2023,False,Autumn,2610,1197.857142857143,1500.0,3100.0,1,300.0,344
969,2023-04-19,CUST969,Female,40,Clothing,3,300,900,4,19,Wednesday,2,2023,False,Spring,2725,885.7142857142857,500.0,50.0,1,300.0,344
970,2023-05-16,CUST970,Male,59,Electronics,4,500,2000,5,16,Tuesday,2,2023,False,Spring,7260,1875.7142857142858,1680.0,660.0,1,500.0,337
971,2023-12-05,CUST971,Female,27,Electronics,4,50,200,12,5,Tuesday,4,2023,False,Winter,2475,1461.4285714285713,1730.0,390.0,1,50.0,337
972,2023-02-11,CUST972,Male,49,Beauty,4,25,100,2,11,Saturday,1,2023,True,Winter,2215,1381.4285714285713,1900.0,1120.0,1,25.0,301
973,2023-03-22,CUST973,Male,60,Clothing,1,50,50,3,22,Wednesday,1,2023,False,Spring,1390,1659.2857142857142,3500.0,300.0,1,50.0,344
974,2023-05-03,CUST974,Male,47,Beauty,1,30,30,5,3,Wednesday,2,2023,False,Spring,300,681.4285714285714,165.0,270.0,1,30.0,301
975,2023-03-30,CUST975,Female,56,Clothing,4,50,200,3,30,Thursday,1,2023,False,Spring,200,669.2857142857143,500.0,1950.0,1,50.0,344
976,2023-10-10,CUST976,Female,48,Beauty,2,300,600,10,10,Tuesday,4,2023,False,Autumn,2120,1697.142857142857,195.0,2170.0,1,300.0,301
977,2023-02-08,CUST977,Female,35,Electronics,3,25,75,2,8,Wednesday,1,2023,False,Winter,425,1240.0,2100.0,4700.0,1,25.0,337
978,2023-03-22,CUST978,Female,53,Clothing,3,50,150,3,22,Wednesday,1,2023,False,Spring,1390,1659.2857142857142,3500.0,300.0,1,50.0,344
980,2023-07-29,CUST980,Female,31,Electronics,3,25,75,7,29,Saturday,3,2023,True,Summer,575,2117.8571428571427,3450.0,150.0,1,25.0,337
981,2023-08-19,CUST981,Female,30,Electronics,2,30,60,8,19,Saturday,3,2023,True,Summer,2160,1280.0,1630.0,900.0,1,30.0,337
982,2023-12-19,CUST982,Female,46,Beauty,3,30,90,12,19,Tuesday,4,2023,False,Winter,790,1300.7142857142858,2250.0,200.0,1,30.0,301
983,2023-11-01,CUST983,Female,29,Clothing,1,300,300,11,1,Wednesday,4,2023,False,Autumn,1450,1779.2857142857142,1790.0,2200.0,1,300.0,344
984,2023-08-29,CUST984,Male,56,Clothing,1,500,500,8,29,Tuesday,3,2023,False,Summer,2630,1298.5714285714287,350.0,1275.0,1,500.0,344
985,2023-05-30,CUST985,Female,19,Electronics,2,25,50,5,30,Tuesday,2,2023,False,Spring,140,1183.5714285714287,1200.0,8455.0,1,25.0,337
986,2023-01-17,CUST986,Female,49,Clothing,2,500,1000,1,17,Tuesday,1,2023,False,Winter,1645,1470.7142857142858,4000.0,200.0,1,500.0,344
987,2023-04-29,CUST987,Female,30,Clothing,3,300,900,4,29,Saturday,2,2023,True,Spring,1960,1004.2857142857143,135.0,225.0,1,300.0,344
988,2023-05-28,CUST988,Female,63,Clothing,3,25,75,5,28,Sunday,2,2023,True,Spring,75,2458.5714285714284,2200.0,2900.0,1,25.0,344
989,2023-12-28,CUST989,Female,44,Electronics,1,25,25,12,28,Thursday,4,2023,False,Winter,2075,1272.142857142857,700.0,300.0,1,25.0,337
990,2023-05-25,CUST990,Female,58,Beauty,2,500,1000,5,25,Thursday,2,2023,False,Spring,2600,2555.714285714286,50.0,550.0,1,500.0,301
991,2023-12-26,CUST991,Female,34,Clothing,2,50,100,12,26,Tuesday,4,2023,False,Winter,1880,1111.4285714285713,1200.0,790.0,1,50.0,344
992,2023-08-21,CUST992,Female,57,Electronics,2,30,60,8,21,Monday,3,2023,False,Summer,1560,1220.0,90.0,700.0,1,30.0,337
993,2023-02-06,CUST993,Female,48,Electronics,3,50,150,2,6,Monday,1,2023,False,Winter,625,1850.7142857142858,1805.0,740.0,1,50.0,337
994,2023-12-18,CUST994,Female,51,Beauty,2,500,1000,12,18,Monday,4,2023,False,Winter,2250,1216.4285714285713,1500.0,950.0,1,500.0,301
995,2023-04-30,CUST995,Female,41,Clothing,1,30,30,4,30,Sunday,2,2023,True,Spring,155,611.4285714285714,1960.0,2905.0,1,30.0,344
996,2023-05-16,CUST996,Male,62,Clothing,1,50,50,5,16,Tuesday,2,2023,False,Spring,7260,1875.7142857142858,1680.0,660.0,1,50.0,344
997,2023-11-17,CUST997,Male,52,Beauty,3,30,90,11,17,Friday,4,2023,False,Autumn,2610,1197.857142857143,1500.0,3100.0,1,30.0,301
998,2023-10-29,CUST998,Female,23,Beauty,4,25,100,10,29,Sunday,4,2023,True,Autumn,1250,2012.857142857143,3650.0,50.0,1,25.0,301
999,2023-12-05,CUST999,Female,36,Electronics,3,50,150,12,5,Tuesday,4,2023,False,Winter,2475,1461.4285714285713,1730.0,390.0,1,50.0,337
1000,2023-04-12,CUST1000,Male,47,Electronics,4,30,120,4,12,Wednesday,2,2023,False,Spring,1590,1383.5714285714287,50.0,1620.0,1,30.0,337
